Sentence_video_path_front,Sentence_video_path_right,Sentence_video_path_left,ID_video,ID_sentence,group,view,scene,video_belong_id,Sentence,Sign_sentence,Category
Group2/Front/0221_group2_03221_front_lab_010.mp4,Group2/Right/0221_group2_03221_right_lab_010.mp4,Group2/Left/0221_group2_03221_left_lab_010.mp4,6221,3221,group2,multi,lab,10,Tôi có thể giúp gì cho bạn?,Bạn | tôi | giúp | có | gì ?,Cuộc sống thường nhật
Group2/Front/0222_group2_03222_front_lab_010.mp4,Group2/Right/0222_group2_03222_right_lab_010.mp4,Group2/Left/0222_group2_03222_left_lab_010.mp4,6222,3222,group2,multi,lab,10,Chuyện gì đã xảy ra?,Xảy ra | chuyện gì ?,Mối quan hệ
Group2/Front/0223_group2_03223_front_lab_010.mp4,Group2/Right/0223_group2_03223_right_lab_010.mp4,Group2/Left/0223_group2_03223_left_lab_010.mp4,6223,3223,group2,multi,lab,10,Chúng tôi đã đăng một số vị trí. Bạn đang tìm kiếm chức vụ nào?,Chúng tôi | đăng | một số | vị trí. | Bạn | chức vụ | tìm kiếm | nào ?,Công việc
Group2/Front/0224_group2_03224_front_lab_010.mp4,Group2/Right/0224_group2_03224_right_lab_010.mp4,Group2/Left/0224_group2_03224_left_lab_010.mp4,6224,3224,group2,multi,lab,10,Tháng sau.,tháng sau,Công việc
Group2/Front/0225_group2_03225_front_lab_010.mp4,Group2/Right/0225_group2_03225_right_lab_010.mp4,Group2/Left/0225_group2_03225_left_lab_010.mp4,6225,3225,group2,multi,lab,10,Tôi muốn gửi bưu kiện này đến Sài Gòn.,tôi | bưu kiện này | Sài Gòn | gửi | muốn,Cuộc sống thường nhật
Group2/Front/0226_group2_03226_front_lab_010.mp4,Group2/Right/0226_group2_03226_right_lab_010.mp4,Group2/Left/0226_group2_03226_left_lab_010.mp4,6226,3226,group2,multi,lab,10,Cuối tuần bạn ghét đám đông không?,Cuối tuần | bạn | đám đông | ghét | không ?,Mối quan hệ
Group2/Front/0227_group2_03227_front_lab_010.mp4,Group2/Right/0227_group2_03227_right_lab_010.mp4,Group2/Left/0227_group2_03227_left_lab_010.mp4,6227,3227,group2,multi,lab,10,Đây có phải là Hội trường của Trung Quốc cổ đại không?,Đây | Hội trường | của Trung Quốc | cổ đại | phải không ?,Du lịch
Group2/Front/0228_group2_03228_front_lab_010.mp4,Group2/Right/0228_group2_03228_right_lab_010.mp4,Group2/Left/0228_group2_03228_left_lab_010.mp4,6228,3228,group2,multi,lab,10,Chúng ta mở nhạc to lên được không?,chúng ta | nhạc | to lên | được không ?,Thái độ và Cảm xúc
Group2/Front/0229_group2_03229_front_lab_010.mp4,Group2/Right/0229_group2_03229_right_lab_010.mp4,Group2/Left/0229_group2_03229_left_lab_010.mp4,6229,3229,group2,multi,lab,10,Bạn đừng trả tiền viện phí cho tôi. Tôi trả.,bạn| viện phí | trả tiền | cho tôi | đừng. | Tôi | trả.,Mối quan hệ
Group2/Front/0230_group2_03230_front_lab_010.mp4,Group2/Right/0230_group2_03230_right_lab_010.mp4,Group2/Left/0230_group2_03230_left_lab_010.mp4,6230,3230,group2,multi,lab,10,"Nếu bạn có thêm câu hỏi, bạn cũng có thể gọi.","Nếu | bạn | câu hỏi | thêm | có , bạn | gọi | cũng | có thể",Công việc
Group2/Front/0231_group2_03231_front_lab_011.mp4,Group2/Right/0231_group2_03231_right_lab_011.mp4,Group2/Left/0231_group2_03231_left_lab_011.mp4,6231,3231,group2,multi,lab,11,Kết quả có khi nào?,| kết quả | có | khi nào ?,Sức khỏe
Group2/Front/0232_group2_03232_front_lab_011.mp4,Group2/Right/0232_group2_03232_right_lab_011.mp4,Group2/Left/0232_group2_03232_left_lab_011.mp4,6232,3232,group2,multi,lab,11,Chuyến tàu nào? Nó rời sân ga nào?,chuyến tàu | nào ? | nó | sân ga | rời | nào ?,Cuộc sống thường nhật
Group2/Front/0233_group2_03233_front_lab_011.mp4,Group2/Right/0233_group2_03233_right_lab_011.mp4,Group2/Left/0233_group2_03233_left_lab_011.mp4,6233,3233,group2,multi,lab,11,Tôi sẽ đón bạn lúc 6 giờ 30.,6 giờ 30 | bạn | tôi | đón,Mối quan hệ
Group2/Front/0234_group2_03234_front_lab_011.mp4,Group2/Right/0234_group2_03234_right_lab_011.mp4,Group2/Left/0234_group2_03234_left_lab_011.mp4,6234,3234,group2,multi,lab,11,Tôi không có thời gian lãng phí. Tôi ở đây gần một giờ.,tôi | thời gian | lãng phí | không có. | Tôi | ở đây | một giờ| gần,Thái độ và Cảm xúc
Group2/Front/0235_group2_03235_front_lab_011.mp4,Group2/Right/0235_group2_03235_right_lab_011.mp4,Group2/Left/0235_group2_03235_left_lab_011.mp4,6235,3235,group2,multi,lab,11,Tôi nghĩ bây giờ đã đến lúc rút phích cắm.,tôi | nghĩ | bây giờ | phích cắm | rút,Mối quan hệ
Group2/Front/0236_group2_03236_front_lab_011.mp4,Group2/Right/0236_group2_03236_right_lab_011.mp4,Group2/Left/0236_group2_03236_left_lab_011.mp4,6236,3236,group2,multi,lab,11,Tôi có thể xem lại phiếu khám bệnh không?,tôi | phiếu khám bệnh | xem lại | có không ?,Sức khỏe
Group2/Front/0237_group2_03237_front_lab_011.mp4,Group2/Right/0237_group2_03237_right_lab_011.mp4,Group2/Left/0237_group2_03237_left_lab_011.mp4,6237,3237,group2,multi,lab,11,Bạn biết lúc 5 giờ bạn cách sân bay bao xa không?,bạn | biết | 5 giờ | sân bay | cách xa | bao nhiêu ?,Mối quan hệ
Group2/Front/0238_group2_03238_front_lab_011.mp4,Group2/Right/0238_group2_03238_right_lab_011.mp4,Group2/Left/0238_group2_03238_left_lab_011.mp4,6238,3238,group2,multi,lab,11,Tiếp theo là gì?,tiếp theo | gì ?,Công việc
Group2/Front/0239_group2_03239_front_lab_011.mp4,Group2/Right/0239_group2_03239_right_lab_011.mp4,Group2/Left/0239_group2_03239_left_lab_011.mp4,6239,3239,group2,multi,lab,11,Tôi cần anh giúp chuẩn bị bài thuyết trình vào sáng thứ Năm.,tôi | sáng | thứ Năm | bài thuyết trình | chuẩn bị | anh | giúp | cần,Công việc
Group2/Front/0240_group2_03240_front_lab_011.mp4,Group2/Right/0240_group2_03240_right_lab_011.mp4,Group2/Left/0240_group2_03240_left_lab_011.mp4,6240,3240,group2,multi,lab,11,"Xin lỗi, bạn không được hút thuốc ở đây.","xin lỗi, | bạn | hút thuốc | ở đây | không được",Du lịch
Group2/Front/0241_group2_03241_front_lab_011.mp4,Group2/Right/0241_group2_03241_right_lab_011.mp4,Group2/Left/0241_group2_03241_left_lab_011.mp4,6241,3241,group2,multi,lab,11,Tôi cảm thấy tự tin về khả năng chữa bệnh của con gái tôi.,tôi | cảm thấy | tự tin | con gái | của tôi | khả năng | chữa bệnh | có,Mối quan hệ
Group2/Front/0242_group2_03242_front_lab_011.mp4,Group2/Right/0242_group2_03242_right_lab_011.mp4,Group2/Left/0242_group2_03242_left_lab_011.mp4,6242,3242,group2,multi,lab,11,Tôi có thể mượn đĩa nhạc của bạn cho khiêu vũ ở trường của chúng tôi không?,tôi | đĩa nhạc | của bạn | mượn | cho | khiêu vũ | của chúng tôi | ở trường |có thể,Mối quan hệ
Group2/Front/0243_group2_03243_front_lab_011.mp4,Group2/Right/0243_group2_03243_right_lab_011.mp4,Group2/Left/0243_group2_03243_left_lab_011.mp4,6243,3243,group2,multi,lab,11,Bạn có uống thuốc cảm lạnh không?,bạn| thuốc cảm lạnh| uống| có không ?,Sức khỏe
Group2/Front/0244_group2_03244_front_lab_011.mp4,Group2/Right/0244_group2_03244_right_lab_011.mp4,Group2/Left/0244_group2_03244_left_lab_011.mp4,6244,3244,group2,multi,lab,11,Tại sao bạn không thử đếm cừu?,bạn | đếm | cừu | thử | không | tại sao ?,Cuộc sống thường nhật
Group2/Front/0245_group2_03245_front_lab_011.mp4,Group2/Right/0245_group2_03245_right_lab_011.mp4,Group2/Left/0245_group2_03245_left_lab_011.mp4,6245,3245,group2,multi,lab,11,Tôi sẽ có một trà sữa.,tôi | trà sữa | một | có,Cuộc sống thường nhật
Group2/Front/0246_group2_03246_front_lab_011.mp4,Group2/Right/0246_group2_03246_right_lab_011.mp4,Group2/Left/0246_group2_03246_left_lab_011.mp4,6246,3246,group2,multi,lab,11,Tôi có thể sửa chúng cho bạn. Có gì khác sai với nó không?,tôi | chúng | sửa | cho bạn | có thể. | nó | sai | gì khác | có không ?,Mối quan hệ
Group2/Front/0247_group2_03247_front_lab_011.mp4,Group2/Right/0247_group2_03247_right_lab_011.mp4,Group2/Left/0247_group2_03247_left_lab_011.mp4,6247,3247,group2,multi,lab,11,Bạn có thể mang nó theo.,bạn| nó| mang theo| có thể,Du lịch
Group2/Front/0248_group2_03248_front_lab_011.mp4,Group2/Right/0248_group2_03248_right_lab_011.mp4,Group2/Left/0248_group2_03248_left_lab_011.mp4,6248,3248,group2,multi,lab,11,Một bộ phim thì sao?,bộ phim | thì sao ?,Mối quan hệ
Group2/Front/0249_group2_03249_front_lab_011.mp4,Group2/Right/0249_group2_03249_right_lab_011.mp4,Group2/Left/0249_group2_03249_left_lab_011.mp4,6249,3249,group2,multi,lab,11,"Trời ơi, có chuyện gì vậy?",Trời ơi | chuyện | gì ?,Cuộc sống thường nhật
Group2/Front/0250_group2_03250_front_lab_011.mp4,Group2/Right/0250_group2_03250_right_lab_011.mp4,Group2/Left/0250_group2_03250_left_lab_011.mp4,6250,3250,group2,multi,lab,11,Có thể.,có thể,Mối quan hệ
Group2/Front/0251_group2_03251_front_lab_011.mp4,Group2/Right/0251_group2_03251_right_lab_011.mp4,Group2/Left/0251_group2_03251_left_lab_011.mp4,6251,3251,group2,multi,lab,11,"Cửa kiểm tra rất chắc chắn, không ai có thể đột nhập vào.",cửa kiểm tra | chắc chắn | ai | đột nhập | vào | không thể,Cuộc sống thường nhật
Group2/Front/0252_group2_03252_front_lab_011.mp4,Group2/Right/0252_group2_03252_right_lab_011.mp4,Group2/Left/0252_group2_03252_left_lab_011.mp4,6252,3252,group2,multi,lab,11,Bạn lấy tiền của tôi trên bàn à?,tiền| của tôi| trên bàn| bạn | lấy | à?,Mối quan hệ
Group2/Front/0253_group2_03253_front_lab_011.mp4,Group2/Right/0253_group2_03253_right_lab_011.mp4,Group2/Left/0253_group2_03253_left_lab_011.mp4,6253,3253,group2,multi,lab,11,Trong chương trình có gì?,chương trình| có| gì ?,Mối quan hệ
Group2/Front/0254_group2_03254_front_lab_011.mp4,Group2/Right/0254_group2_03254_right_lab_011.mp4,Group2/Left/0254_group2_03254_left_lab_011.mp4,6254,3254,group2,multi,lab,11,Tuổi thơ của bạn thế nào?,tuổi thơ| của bạn| thế nào ?,Mối quan hệ
Group2/Front/0255_group2_03255_front_lab_011.mp4,Group2/Right/0255_group2_03255_right_lab_011.mp4,Group2/Left/0255_group2_03255_left_lab_011.mp4,6255,3255,group2,multi,lab,11,Bạn đưa mấy đôi giày đi đâu vậy?,bạn | đôi giày | đưa | đi đâu ?,Mối quan hệ
Group2/Front/0256_group2_03256_front_lab_011.mp4,Group2/Right/0256_group2_03256_right_lab_011.mp4,Group2/Left/0256_group2_03256_left_lab_011.mp4,6256,3256,group2,multi,lab,11,"Bạn đến đây vì công việc, phải không?",bạn | đến đây | vì | công việc | phải không ?,Du lịch
Group2/Front/0257_group2_03257_front_lab_011.mp4,Group2/Right/0257_group2_03257_right_lab_011.mp4,Group2/Left/0257_group2_03257_left_lab_011.mp4,6257,3257,group2,multi,lab,11,"Nó có thể đau một lúc, nhưng bạn sẽ ổn thôi.",nó | đau | một lúc | có thể | bạn | ổn | sẽ,Cuộc sống thường nhật
Group2/Front/0258_group2_03258_front_lab_011.mp4,Group2/Right/0258_group2_03258_right_lab_011.mp4,Group2/Left/0258_group2_03258_left_lab_011.mp4,6258,3258,group2,multi,lab,11,Bây giờ chúng ta về nhà nghỉ ngơi.,bây giờ | chúng ta | về nhà | nghỉ ngơi,Cuộc sống thường nhật
Group2/Front/0259_group2_03259_front_lab_011.mp4,Group2/Right/0259_group2_03259_right_lab_011.mp4,Group2/Left/0259_group2_03259_left_lab_011.mp4,6259,3259,group2,multi,lab,11,Bạn biết mấy giờ rồi không?,bạn | biết | mấy giờ | rồi?,Mối quan hệ
Group2/Front/0260_group2_03260_front_lab_011.mp4,Group2/Right/0260_group2_03260_right_lab_011.mp4,Group2/Left/0260_group2_03260_left_lab_011.mp4,6260,3260,group2,multi,lab,11,"Tôi thích cái đó hơn. Nó được làm bằng vàng, phải không?",tôi | cái đó | thích | hơn | nó | làm | bằng vàng | phải không ?,Cuộc sống thường nhật
Group2/Front/0261_group2_03261_front_lab_012.mp4,Group2/Right/0261_group2_03261_right_lab_012.mp4,Group2/Left/0261_group2_03261_left_lab_012.mp4,6261,3261,group2,multi,lab,12,Mọi chuyện thế nào?,mọi chuyện | thế nào ?,Mối quan hệ
Group2/Front/0262_group2_03262_front_lab_012.mp4,Group2/Right/0262_group2_03262_right_lab_012.mp4,Group2/Left/0262_group2_03262_left_lab_012.mp4,6262,3262,group2,multi,lab,12,Tối qua anh đã đi chơi rất muộn.,tối qua | anh | đi chơi | rất muộn,Thái độ và Cảm xúc
Group2/Front/0263_group2_03263_front_lab_012.mp4,Group2/Right/0263_group2_03263_right_lab_012.mp4,Group2/Left/0263_group2_03263_left_lab_012.mp4,6263,3263,group2,multi,lab,12,Tôi không biết bạn sợ độ cao.,tôi | không biết | bạn | cao | sợ |,Mối quan hệ
Group2/Front/0264_group2_03264_front_lab_012.mp4,Group2/Right/0264_group2_03264_right_lab_012.mp4,Group2/Left/0264_group2_03264_left_lab_012.mp4,6264,3264,group2,multi,lab,12,Miệng của tôi nóng quá!,miệng | của tôi | nóng quá,Cuộc sống thường nhật
Group2/Front/0265_group2_03265_front_lab_012.mp4,Group2/Right/0265_group2_03265_right_lab_012.mp4,Group2/Left/0265_group2_03265_left_lab_012.mp4,6265,3265,group2,multi,lab,12,Lễ hội phục vụ bạn biết niềm tin bí ẩn có không?,Lễ hội | phục vụ | bạn | biết | niềm tin | bí ẩn | có không ?,Mối quan hệ
Group2/Front/0266_group2_03266_front_lab_012.mp4,Group2/Right/0266_group2_03266_right_lab_012.mp4,Group2/Left/0266_group2_03266_left_lab_012.mp4,6266,3266,group2,multi,lab,12,"Tôi thích xe đạp thể thao, nhưng nó đắt hơn.",tôi | xe đạp | thể thao| thích | nhưng | đắt | hơn,Cuộc sống thường nhật
Group2/Front/0267_group2_03267_front_lab_012.mp4,Group2/Right/0267_group2_03267_right_lab_012.mp4,Group2/Left/0267_group2_03267_left_lab_012.mp4,6267,3267,group2,multi,lab,12,"Không, cảm ơn.",không | cảm ơn,Cuộc sống thường nhật
Group2/Front/0268_group2_03268_front_lab_012.mp4,Group2/Right/0268_group2_03268_right_lab_012.mp4,Group2/Left/0268_group2_03268_left_lab_012.mp4,6268,3268,group2,multi,lab,12,Thật sao? Hãy đến đó.,thật ? | đến đó,Cuộc sống thường nhật
Group2/Front/0269_group2_03269_front_lab_012.mp4,Group2/Right/0269_group2_03269_right_lab_012.mp4,Group2/Left/0269_group2_03269_left_lab_012.mp4,6269,3269,group2,multi,lab,12,Bạn có thể đi bộ từ đây.,bạn | đây | đi bộ | có thể,Du lịch
Group2/Front/0270_group2_03270_front_lab_012.mp4,Group2/Right/0270_group2_03270_right_lab_012.mp4,Group2/Left/0270_group2_03270_left_lab_012.mp4,6270,3270,group2,multi,lab,12,"Cô ấy nói tối nay chúng ta thư giãn, không làm bài tập.",cô ấy | nói | tối nay | chúng ta | thư giãn | bài tập | làm | không,Cuộc sống học đường
Group2/Front/0271_group2_03271_front_lab_012.mp4,Group2/Right/0271_group2_03271_right_lab_012.mp4,Group2/Left/0271_group2_03271_left_lab_012.mp4,6271,3271,group2,multi,lab,12,Nó rất đẹp. Tôi muốn mua tủ lạnh này.,nó | rất đẹp. | Tôi | tủ lạnh này | mua | muốn,Cuộc sống thường nhật
Group2/Front/0272_group2_03272_front_lab_012.mp4,Group2/Right/0272_group2_03272_right_lab_012.mp4,Group2/Left/0272_group2_03272_left_lab_012.mp4,6272,3272,group2,multi,lab,12,Đó là may mắn.,đó | may mắn,Chính trị
Group2/Front/0273_group2_03273_front_lab_012.mp4,Group2/Right/0273_group2_03273_right_lab_012.mp4,Group2/Left/0273_group2_03273_left_lab_012.mp4,6273,3273,group2,multi,lab,12,Bạn có thể dùng thuốc bổ hoặc kem tay.,bạn | thuốc bổ | hoặc | kem tay | dùng,Cuộc sống thường nhật
Group2/Front/0274_group2_03274_front_lab_012.mp4,Group2/Right/0274_group2_03274_right_lab_012.mp4,Group2/Left/0274_group2_03274_left_lab_012.mp4,6274,3274,group2,multi,lab,12,Tôi vẫn chưa kiểm tra.,tôi | kiểm tra | chưa,Chính trị
Group2/Front/0275_group2_03275_front_lab_012.mp4,Group2/Right/0275_group2_03275_right_lab_012.mp4,Group2/Left/0275_group2_03275_left_lab_012.mp4,6275,3275,group2,multi,lab,12,Chúng ta có tám hoặc chín người. Chúng ta có thể đặt phòng riêng không?,chúng ta| tám |hoặc | chín | người | có. | chúng ta | phòng riêng | đặt | có không ?,Mối quan hệ
Group2/Front/0276_group2_03276_front_lab_012.mp4,Group2/Right/0276_group2_03276_right_lab_012.mp4,Group2/Left/0276_group2_03276_left_lab_012.mp4,6276,3276,group2,multi,lab,12,Tôi muốn mở một tài khoản tiết kiệm. Bây giờ lãi suất bao nhiêu?,tôi | tài khoản tiết kiệm | mở | muốn. | Bây giờ | lãi suất | bao nhiêu ?,Tài chính
Group2/Front/0277_group2_03277_front_lab_012.mp4,Group2/Right/0277_group2_03277_right_lab_012.mp4,Group2/Left/0277_group2_03277_left_lab_012.mp4,6277,3277,group2,multi,lab,12,Sao lúc nào bạn cũng nhìn chằm chằm cô ấy thế?,bạn | nhìn chằm chằm | cô ấy | tại sao ?,Mối quan hệ
Group2/Front/0278_group2_03278_front_lab_012.mp4,Group2/Right/0278_group2_03278_right_lab_012.mp4,Group2/Left/0278_group2_03278_left_lab_012.mp4,6278,3278,group2,multi,lab,12,Tôi hy vọng bạn nhận được những gì bạn muốn từ đào tạo.,tôi | hy vọng | bạn | nhận | được | bạn | muốn | đào tạo.,Mối quan hệ
Group2/Front/0279_group2_03279_front_lab_012.mp4,Group2/Right/0279_group2_03279_right_lab_012.mp4,Group2/Left/0279_group2_03279_left_lab_012.mp4,6279,3279,group2,multi,lab,12,"Chắc chắn rồi. Chờ một phút, tôi lấy máy ảnh ra.",chắc chắn rồi | chờ | một phút | tôi | máy ảnh | lấy | ra,Du lịch
Group2/Front/0280_group2_03280_front_lab_012.mp4,Group2/Right/0280_group2_03280_right_lab_012.mp4,Group2/Left/0280_group2_03280_left_lab_012.mp4,6280,3280,group2,multi,lab,12,"Tôi hiểu, quản gia gọi sẽ ông có quà lưu niệm luôn.",tôi | hiểu | quản gia | gọi | sẽ | ông | quà lưu niệm | có | luôn,Du lịch
Group2/Front/0281_group2_03281_front_lab_012.mp4,Group2/Right/0281_group2_03281_right_lab_012.mp4,Group2/Left/0281_group2_03281_left_lab_012.mp4,6281,3281,group2,multi,lab,12,Bạn có bảo hiểm y tế không?,bạn | bảo hiểm | y tế | có không ?,Tài chính
Group2/Front/0282_group2_03282_front_lab_012.mp4,Group2/Right/0282_group2_03282_right_lab_012.mp4,Group2/Left/0282_group2_03282_left_lab_012.mp4,6282,3282,group2,multi,lab,12,"Em nói đúng, bạn sẽ không chơi trong giờ học nữa.",em | nói | đúng | bạn | giờ học | chơi | không,Cuộc sống học đường
Group2/Front/0283_group2_03283_front_lab_012.mp4,Group2/Right/0283_group2_03283_right_lab_012.mp4,Group2/Left/0283_group2_03283_left_lab_012.mp4,6283,3283,group2,multi,lab,12,Có bao nhiêu chỗ ngồi trên khán đài?,khán đài | chỗ ngồi | bao nhiêu ?,Du lịch
Group2/Front/0284_group2_03284_front_lab_012.mp4,Group2/Right/0284_group2_03284_right_lab_012.mp4,Group2/Left/0284_group2_03284_left_lab_012.mp4,6284,3284,group2,multi,lab,12,Tôi có phòng này riêng không?,Tôi | phòng này | riêng | có không ?,Mối quan hệ
Group2/Front/0285_group2_03285_front_lab_012.mp4,Group2/Right/0285_group2_03285_right_lab_012.mp4,Group2/Left/0285_group2_03285_left_lab_012.mp4,6285,3285,group2,multi,lab,12,Tôi muốn mua một số đồ trang sức.,tôi | đồ trang sức | một số | mua | muốn,Cuộc sống thường nhật
Group2/Front/0286_group2_03286_front_lab_012.mp4,Group2/Right/0286_group2_03286_right_lab_012.mp4,Group2/Left/0286_group2_03286_left_lab_012.mp4,6286,3286,group2,multi,lab,12,Bao lâu thì xong?,bao lâu | xong,Cuộc sống thường nhật
Group2/Front/0287_group2_03287_front_lab_012.mp4,Group2/Right/0287_group2_03287_right_lab_012.mp4,Group2/Left/0287_group2_03287_left_lab_012.mp4,6287,3287,group2,multi,lab,12,Bạn có kinh nghiệm quản lý không?,bạn | kinh nghiệm | quản lý | có không ?,Công việc
Group2/Front/0288_group2_03288_front_lab_012.mp4,Group2/Right/0288_group2_03288_right_lab_012.mp4,Group2/Left/0288_group2_03288_left_lab_012.mp4,6288,3288,group2,multi,lab,12,Bạn có thể gọi trực tiếp nếu thích.,bạn | gọi | trực tiếp | nếu | thích | có thể,Du lịch
Group2/Front/0289_group2_03289_front_lab_012.mp4,Group2/Right/0289_group2_03289_right_lab_012.mp4,Group2/Left/0289_group2_03289_left_lab_012.mp4,6289,3289,group2,multi,lab,12,Bạn cần thể hiện bản thân tốt nhất để phỏng vấn thành công.,bạn | bản thân | thể hiện | tốt nhất | cần | để | phỏng vấn | thành công.,Công việc
Group2/Front/0290_group2_03290_front_lab_012.mp4,Group2/Right/0290_group2_03290_right_lab_012.mp4,Group2/Left/0290_group2_03290_left_lab_012.mp4,6290,3290,group2,multi,lab,12,Tôi thấy chúng thay đổi ở đâu?,tôi | thấy | chúng | thay đổi | ở đâu ?,Cuộc sống thường nhật
Group2/Front/0291_group2_03291_front_lab_013.mp4,Group2/Right/0291_group2_03291_right_lab_013.mp4,Group2/Left/0291_group2_03291_left_lab_013.mp4,6291,3291,group2,multi,lab,13,Chào mừng đến với Hạ Long. Tôi có thể làm gì cho bạn?,Chào mừng | đến | Hạ Long. | Tôi | có thể | làm gì | cho bạn?,Cuộc sống thường nhật
Group2/Front/0292_group2_03292_front_lab_013.mp4,Group2/Right/0292_group2_03292_right_lab_013.mp4,Group2/Left/0292_group2_03292_left_lab_013.mp4,6292,3292,group2,multi,lab,13,Tôi là người thực tế.,tôi | người | thực tế,Mối quan hệ
Group2/Front/0293_group2_03293_front_lab_013.mp4,Group2/Right/0293_group2_03293_right_lab_013.mp4,Group2/Left/0293_group2_03293_left_lab_013.mp4,6293,3293,group2,multi,lab,13,"Tôi thấy, lúc này tôi có thể hỏi gì?",tôi | thấy | lúc này | hỏi | gì?,Cuộc sống thường nhật
Group2/Front/0294_group2_03294_front_lab_013.mp4,Group2/Right/0294_group2_03294_right_lab_013.mp4,Group2/Left/0294_group2_03294_left_lab_013.mp4,6294,3294,group2,multi,lab,13,Tối nay chúng ta ăn tôm hùm.,tối nay | chúng ta | tôm hùm | ăn,Cuộc sống thường nhật
Group2/Front/0295_group2_03295_front_lab_013.mp4,Group2/Right/0295_group2_03295_right_lab_013.mp4,Group2/Left/0295_group2_03295_left_lab_013.mp4,6295,3295,group2,multi,lab,13,"Ý kiến của bạn, tôi chia sẻ lo lắng.",ý kiến | của bạn | tôi | chia sẻ | lo lắng,Mối quan hệ
Group2/Front/0296_group2_03296_front_lab_013.mp4,Group2/Right/0296_group2_03296_right_lab_013.mp4,Group2/Left/0296_group2_03296_left_lab_013.mp4,6296,3296,group2,multi,lab,13,Thật tuyệt. Chúng tôi cũng cần chi tiết nghề nghiệp của bạn.,Thật tuyệt. | Chúng tôi | chi tiết | nghề nghiệp | của bạn | cần | cũng,Tài chính
Group2/Front/0297_group2_03297_front_lab_013.mp4,Group2/Right/0297_group2_03297_right_lab_013.mp4,Group2/Left/0297_group2_03297_left_lab_013.mp4,6297,3297,group2,multi,lab,13,Bạn làm rồi. Đó là tuyệt vời!,bạn | làm | rồi. | Đó | tuyệt vời,Mối quan hệ
Group2/Front/0298_group2_03298_front_lab_013.mp4,Group2/Right/0298_group2_03298_right_lab_013.mp4,Group2/Left/0298_group2_03298_left_lab_013.mp4,6298,3298,group2,multi,lab,13,"Không, tại sao chúng ta không ăn ở quán cà phê bên cạnh?",chúng ta | quán cà phê | bên cạnh | ăn | không | tại sao ?,Cuộc sống thường nhật
Group2/Front/0299_group2_03299_front_lab_013.mp4,Group2/Right/0299_group2_03299_right_lab_013.mp4,Group2/Left/0299_group2_03299_left_lab_013.mp4,6299,3299,group2,multi,lab,13,Bạn đã nhận được phỏng vấn nào chưa?,bạn | phỏng vấn | nào | nhận | chưa ?,Công việc
Group2/Front/0300_group2_03300_front_lab_013.mp4,Group2/Right/0300_group2_03300_right_lab_013.mp4,Group2/Left/0300_group2_03300_left_lab_013.mp4,6300,3300,group2,multi,lab,13,"Mẹ ơi, con không thể chờ thêm nữa.",mẹ ơi | con | chờ | thêm | không thể,Mối quan hệ
Group2/Front/0301_group2_03301_front_lab_013.mp4,Group2/Right/0301_group2_03301_right_lab_013.mp4,Group2/Left/0301_group2_03301_left_lab_013.mp4,6301,3301,group2,multi,lab,13,Bạn vừa ăn một giờ trước.,bạn | một giờ trước | ăn,Thái độ và Cảm xúc
Group2/Front/0302_group2_03302_front_lab_013.mp4,Group2/Right/0302_group2_03302_right_lab_013.mp4,Group2/Left/0302_group2_03302_left_lab_013.mp4,6302,3302,group2,multi,lab,13,Chúng tôi có bít tết và thịt bò.,chúng tôi | bít tết | và | thịt bò | có,Cuộc sống thường nhật
Group2/Front/0303_group2_03303_front_lab_013.mp4,Group2/Right/0303_group2_03303_right_lab_013.mp4,Group2/Left/0303_group2_03303_left_lab_013.mp4,6303,3303,group2,multi,lab,13,Bạn xong chưa?,bạn| xong | chưa ?,Cuộc sống thường nhật
Group2/Front/0304_group2_03304_front_lab_013.mp4,Group2/Right/0304_group2_03304_right_lab_013.mp4,Group2/Left/0304_group2_03304_left_lab_013.mp4,6304,3304,group2,multi,lab,13,Bạn có thể nói gì về việc làm của bạn không?,bạn| nói | việc làm| của bạn| có không ?,Công việc
Group2/Front/0305_group2_03305_front_lab_013.mp4,Group2/Right/0305_group2_03305_right_lab_013.mp4,Group2/Left/0305_group2_03305_left_lab_013.mp4,6305,3305,group2,multi,lab,13,Tôi cần một ít nước sốt cà chua.,tôi| nước sốt | cà chua| một ít| cần,Cuộc sống thường nhật
Group2/Front/0306_group2_03306_front_lab_013.mp4,Group2/Right/0306_group2_03306_right_lab_013.mp4,Group2/Left/0306_group2_03306_left_lab_013.mp4,6306,3306,group2,multi,lab,13,Tôi có cuốn sách của tôi ở đây. Bạn nói từ này thế nào?,Sách | của tôi | ở đây. | bạn | này | nói | thế nào ?,Cuộc sống học đường
Group2/Front/0307_group2_03307_front_lab_013.mp4,Group2/Right/0307_group2_03307_right_lab_013.mp4,Group2/Left/0307_group2_03307_left_lab_013.mp4,6307,3307,group2,multi,lab,13,Tôi cần bao nhiêu ngày để hoàn thành khóa học?,tôi | khóa học | hoàn thành | cần | ngày | bao nhiêu ?,Cuộc sống thường nhật
Group2/Front/0308_group2_03308_front_lab_013.mp4,Group2/Right/0308_group2_03308_right_lab_013.mp4,Group2/Left/0308_group2_03308_left_lab_013.mp4,6308,3308,group2,multi,lab,13,Tại sao bạn nghĩ nó không cao hơn thế?,bạn| nghĩ| nó| cao hơn| không |tại sao ?,Công việc
